date,load_mw,renewable_total_mw,shortfall_mw,surplus_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,battery_soc_pct,unmet_demand_mw,net_shortfall_pct
2015-03-22,45874.958333333336,9132.166666666666,36742.79166666667,-36742.79166666667,0.0,2000.0,2000.0,20.0,34742.79166666667,75.7336745991595
2015-03-23,58246.958333333336,7503.791666666666,50743.16666666667,-50743.16666666667,0.0,2000.0,2000.0,20.0,48743.16666666667,83.68362582595516
2015-03-24,59121.833333333336,5857.083333333333,53264.75,-53264.75,0.0,2000.0,2000.0,20.0,51264.75,86.71035235150015
2015-03-25,58819.083333333336,9985.333333333334,48833.75,-48833.75,0.0,2000.0,2000.0,20.0,46833.75,79.62339320146947
2015-03-26,59750.625,6615.916666666667,53134.708333333336,-53134.708333333336,0.0,2000.0,2000.0,20.0,51134.708333333336,85.58020662266435
2015-03-27,58979.79166666666,12314.083333333332,46665.70833333333,-46665.70833333333,0.0,2000.0,2000.0,20.0,44665.70833333333,75.73052917136167
2015-03-28,49739.708333333336,13750.083333333334,35989.625,-35989.625,0.0,2000.0,2000.0,20.0,33989.625,68.33499057175145
2015-03-29,46478.25,22880.791666666668,23597.45833333333,-23597.45833333333,0.0,2000.0,2000.0,20.0,21597.45833333333,46.46788193043699
2015-03-30,59897.958333333336,25147.708333333336,34750.25,-34750.25,0.0,2000.0,2000.0,20.0,32750.25,54.67673842528021
2015-03-31,61701.583333333336,28920.416666666668,32781.16666666667,-32781.16666666667,0.0,2000.0,2000.0,20.0,30781.16666666667,49.88715848728896
2015-04-01,61027.91666666666,27907.0,33120.916666666664,-33120.916666666664,0.0,2000.0,2000.0,20.0,31120.916666666664,50.99455850123237
2015-04-02,58999.29166666666,20841.33333333333,38157.95833333333,-38157.95833333333,0.0,2000.0,2000.0,20.0,36157.95833333333,61.285410912419145
2015-04-03,45561.583333333336,12569.958333333334,32991.625,-32991.625,0.0,2000.0,2000.0,20.0,30991.625,68.02139594943839
2015-04-04,45203.083333333336,7729.541666666666,37473.54166666667,-37473.54166666667,0.0,2000.0,2000.0,20.0,35473.54166666667,78.47593361072346
2015-04-05,41196.91666666666,9321.958333333334,31874.95833333333,-31874.95833333333,0.0,2000.0,2000.0,20.0,29874.95833333333,72.51746186506676
2015-04-06,42574.833333333336,7854.541666666667,34720.29166666667,-34720.29166666667,0.0,2000.0,2000.0,20.0,32720.29166666667,76.8535989571304
2015-04-07,57432.333333333336,13151.291666666668,44281.04166666667,-44281.04166666667,0.0,2000.0,2000.0,20.0,42281.04166666667,73.6188819306198
2015-04-08,57749.583333333336,8525.208333333334,49224.375,-49224.375,0.0,2000.0,2000.0,20.0,47224.375,81.77439952669211
2015-04-09,56673.29166666666,8339.5,48333.79166666666,-48333.79166666666,0.0,2000.0,2000.0,20.0,46333.79166666666,81.7559564727359
2015-04-10,55366.75,9400.416666666666,45966.333333333336,-45966.333333333336,0.0,2000.0,2000.0,20.0,43966.333333333336,79.40927241229319
2015-04-11,47826.04166666666,19360.208333333336,28465.83333333333,-28465.83333333333,0.0,2000.0,2000.0,20.0,26465.83333333333,55.337703918280226
2015-04-12,43614.16666666666,19144.291666666668,24469.875,-24469.875,0.0,2000.0,2000.0,20.0,22469.875,51.51967059632766
2015-04-13,56920.375,19989.75,36930.625,-36930.625,0.0,2000.0,2000.0,20.0,34930.625,61.367524370666914
2015-04-14,57885.29166666666,16044.791666666668,41840.5,-41840.5,0.0,2000.0,2000.0,20.0,39840.5,68.8266377397252
2015-04-15,57924.5,20179.125,37745.375,-37745.375,0.0,2000.0,2000.0,20.0,35745.375,61.71028666626385
2015-04-16,56817.458333333336,11852.791666666668,44964.66666666667,-44964.66666666667,0.0,2000.0,2000.0,20.0,42964.66666666667,75.6187762124171
2015-04-17,55240.083333333336,10666.25,44573.833333333336,-44573.833333333336,0.0,2000.0,2000.0,20.0,42573.833333333336,77.07054509029524
2015-04-18,46508.958333333336,10610.666666666666,35898.29166666667,-35898.29166666667,0.0,2000.0,2000.0,20.0,33898.29166666667,72.88551040794114
2015-04-19,42354.458333333336,10415.916666666666,31938.54166666667,-31938.54166666667,0.0,2000.0,2000.0,20.0,29938.54166666667,70.68569129381304
2015-04-20,54791.16666666666,13286.5,41504.66666666666,-41504.66666666666,0.0,2000.0,2000.0,20.0,39504.66666666666,72.10042981380819
2015-04-21,56170.375,18126.125,38044.25,-38044.25,0.0,2000.0,2000.0,20.0,36044.25,64.16950216194924
2015-04-22,56093.66666666666,11077.083333333332,45016.58333333333,-45016.58333333333,0.0,2000.0,2000.0,20.0,43016.58333333333,76.68705914512037
2015-04-23,55682.75,9498.166666666666,46184.583333333336,-46184.583333333336,0.0,2000.0,2000.0,20.0,44184.583333333336,79.3505768542921
2015-04-24,55142.583333333336,10777.5,44365.083333333336,-44365.083333333336,0.0,2000.0,2000.0,20.0,42365.083333333336,76.82825281731753
2015-04-25,46910.875,10196.208333333332,36714.66666666667,-36714.66666666667,0.0,2000.0,2000.0,20.0,34714.66666666667,74.0013198787417
2015-04-26,42792.04166666666,8164.75,34627.291666666664,-34627.291666666664,0.0,2000.0,2000.0,20.0,32627.291666666664,76.2461672682518
2015-04-27,56599.04166666666,10383.375,46215.66666666666,-46215.66666666666,0.0,2000.0,2000.0,20.0,44215.66666666666,78.12087513260309
2015-04-28,57083.75,10030.791666666668,47052.95833333333,-47052.95833333333,0.0,2000.0,2000.0,20.0,45052.95833333333,78.92431442106262
2015-04-29,56890.208333333336,14250.333333333332,42639.875,-42639.875,0.0,2000.0,2000.0,20.0,40639.875,71.43562344135084
2015-04-30,55851.91666666666,11762.875,44089.04166666666,-44089.04166666666,0.0,2000.0,2000.0,20.0,42089.04166666666,75.35827627520989
2015-05-01,42220.16666666666,6963.208333333333,35256.95833333333,-35256.95833333333,0.0,2000.0,2000.0,20.0,33256.95833333333,78.7703151337631
