date,load_mw,wind_generation_mw,solar_generation_mw,renewable_total_mw,shortfall_mw,irradiance_wm2,wind_speed_10m_ms,temperature_2m_c,surplus_mw,coverage_pct,scenario
2017-03-10,60789.041666666664,16354.541666666666,5824.462500000001,22179.004166666666,38610.0375,879.0516092908297,7.85703485580716,22.814136377933323,-38610.0375,36.48520121156705,best
2017-03-11,51493.208333333336,7733.212500000001,6708.76875,14441.98125,37051.22708333333,857.1657979846599,8.450743652040858,21.905691549477922,-37051.22708333333,28.046380712019463,best
2017-03-12,47444.375,17448.7625,8197.81875,25646.581250000003,21797.793749999997,856.797458354914,8.04381295505245,22.614031435069183,-21797.793749999997,54.056105175797974,best
2017-03-13,59581.583333333336,5849.729166666667,7596.675000000001,13446.404166666667,46135.17916666667,851.7523190323437,7.555756323643284,23.251787454933872,-46135.17916666667,22.568054446354367,best
2017-03-14,60766.0,15283.829166666666,6160.5,21444.329166666666,39321.67083333334,857.7959291446292,7.536429663178933,21.730802830611566,-39321.67083333334,35.29001278127023,best
2017-03-15,60760.125,16798.4375,6393.431250000001,23191.86875,37568.25625,865.5837693872605,7.9460947375573845,23.005037267044944,-37568.25625,38.16955404551916,best
2017-03-16,59812.625,12775.5875,8631.675,21407.262499999997,38405.3625,864.806710849231,7.411186829356943,22.59951302894893,-38405.3625,35.790541712556504,best
2017-03-17,59817.708333333336,28209.07916666667,5285.418750000001,33494.497916666674,26323.21041666666,861.1278289941247,8.071482210246733,23.204289594218398,-26323.21041666666,55.99428471919896,best
2017-03-18,52994.75,36110.75,2232.61875,38343.36875,14651.381249999999,872.8759252067393,7.309816484769841,23.223084500597253,-14651.381249999999,72.35314583048321,best
2017-03-19,49469.791666666664,28552.82083333333,2039.625,30592.44583333333,18877.345833333333,845.4198477896985,7.603051418914475,22.55520212108566,-18877.345833333333,61.84066033564254,best
2017-03-20,60646.958333333336,29270.69166666667,3476.1937500000004,32746.88541666667,27900.072916666664,861.6897452376256,7.656666411961059,23.056969139312432,-27900.072916666664,53.99592381316184,best
2017-03-21,61210.75,21954.50833333333,3954.15,25908.658333333333,35302.09166666667,868.2453519816553,8.517095656340386,23.189589180070588,-35302.09166666667,42.326974156228005,best
2017-03-22,61719.583333333336,9120.529166666667,4927.725,14048.254166666668,47671.32916666667,859.470096684086,7.82729295714033,23.037866309002293,-47671.32916666667,22.761420942839592,best
2017-03-23,60973.041666666664,11435.9375,5399.83125,16835.76875,44137.27291666667,868.9379544830008,7.753903662095901,23.259548866642916,-44137.27291666667,27.611823667973486,best
2017-03-24,59971.958333333336,8253.483333333334,6774.018750000001,15027.502083333335,44944.45625,867.4135063718523,7.9348141578693445,22.779380614291814,-44944.45625,25.057547728903856,best
2017-03-25,49952.875,10997.5125,9470.25,20467.7625,29485.1125,858.8064141158953,7.441479817834,23.816153194591596,-29485.1125,40.97414312989993,best
2017-03-26,45326.125,4286.858333333334,9664.2,13951.058333333334,31375.066666666666,872.7434479079387,7.708354259528741,23.036208246855978,-31375.066666666666,30.779287515386176,best
2017-03-27,58555.5,3857.5875,10784.868750000001,14642.456250000001,43913.04375,866.7360346487197,7.984496628135485,22.562791298169415,-43913.04375,25.006115992519916,best
2017-03-28,58975.5,6022.7375,10419.24375,16441.98125,42533.51875,879.7751209758052,7.924063817025012,22.880777035684613,-42533.51875,27.87934184534256,best
2017-03-29,59859.041666666664,18833.425,6471.787500000001,25305.2125,34553.82916666666,866.7438669220182,7.79492448974277,23.348187854178956,-34553.82916666666,42.27467028442515,best
2017-03-30,58917.833333333336,11548.820833333335,8010.225,19559.045833333337,39358.7875,855.8523547772526,8.130945364256613,23.18876619492194,-39358.7875,33.19715734059015,best
2017-03-31,57647.25,14127.208333333334,9553.893750000001,23681.102083333335,33966.14791666667,864.3587781767625,7.8763066632021905,22.176743476518425,-33966.14791666667,41.0793265651585,best
2017-04-01,47952.583333333336,4469.2375,8145.16875,12614.40625,35338.177083333336,876.389128592061,8.008343196036643,23.097643126871137,-35338.177083333336,26.30599932919846,best
2017-04-02,43991.083333333336,5986.0125,7575.581250000001,13561.59375,30429.489583333336,864.2353527738222,8.04985014272745,23.337218329093645,-30429.489583333336,30.828051328583634,best
2017-04-03,57140.958333333336,3152.7708333333335,6732.5625,9885.333333333334,47255.625,884.1630348899693,7.762599719231069,22.6233820026998,-47255.625,17.29990819486606,best
2017-04-04,57703.791666666664,2202.85,6832.96875,9035.81875,48667.972916666666,873.9944601695005,7.917337520803638,23.244801939349983,-48667.972916666666,15.65896882859373,best
2017-04-05,59414.791666666664,18065.991666666665,6632.49375,24698.485416666663,34716.30625,885.3761734450512,8.038451853099332,22.537188573983588,-34716.30625,41.56959020445946,best
2017-04-06,59652.125,21580.108333333334,7135.875,28715.983333333334,30936.141666666666,871.5837611479109,8.320123221691478,23.77658481192267,-30936.141666666666,48.139078588287234,best
2017-04-07,58652.291666666664,21922.82083333333,5505.58125,27428.40208333333,31223.889583333334,861.4079865661332,7.832552192668502,23.027797480025203,-31223.889583333334,46.76441670721874,best
2017-04-08,48652.041666666664,3572.7791666666667,7178.343750000001,10751.122916666667,37900.91875,861.8681687994454,8.475479298109878,22.860983290933465,-37900.91875,22.097989207373107,best
2017-04-09,44651.208333333336,5202.329166666666,11142.056250000001,16344.385416666668,28306.822916666668,848.7391584379915,8.215371014269104,22.386248244611533,-28306.822916666668,36.604575837346694,best
